,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
5201,199.11559,0.07968,-99.93326,-0.89220,228.93067,-120.88200,Q4,0.22023,-1.07551,12.38901,3.29225,True,945.61134
5202,199.41041,-0.12988,-105.36109,-0.90887,229.23570,-120.60376,Q4,0.33923,1.53664,9.38596,-3.04498,True,944.37151
5203,201.23127,-0.02687,-102.64085,-0.89385,231.03751,-123.97452,Q2,1.71261,2.97404,11.73744,-0.71137,True,954.83595
5204,201.67031,-0.23276,-101.86049,-0.88123,231.45955,-124.23460,Q2,0.65439,-1.87536,10.35143,-0.97206,True,957.42131
5205,201.57802,0.79416,-101.03530,-0.89327,231.37312,-123.11028,Q2,2.41803,2.19002,10.38709,0.82424,True,957.37246
5206,200.35272,0.29295,-99.62272,-0.88417,230.13941,-121.93454,Q3,-0.13137,-3.21970,11.69103,-0.84625,True,951.95222
5207,200.33179,0.27527,-100.89191,-0.87954,230.13068,-123.37692,Q3,-1.38017,-0.62510,7.36788,-0.85934,True,951.21299
5208,201.24603,0.30866,-97.09528,-0.89472,231.03241,-124.37310,Q2,-0.52718,0.07991,8.81354,2.40517,True,957.68253
5209,200.75998,0.68827,-104.88704,-0.88284,230.54595,-122.98542,Q3,-1.87902,2.04577,10.19944,-1.31254,True,951.35639
5210,201.10600,0.07917,-97.78865,-0.89849,230.90956,-122.55689,Q2,0.16797,-0.49356,13.88450,5.86625,True,956.63568
5211,201.10635,0.87968,-102.12774,-0.88994,230.89007,-120.42022,Q2,1.05296,-0.41711,10.14304,-0.10136,True,954.46789
5212,200.67838,0.07935,-95.54272,-0.89138,230.49224,-123.13101,Q3,-1.54432,-1.17134,13.15051,-4.67458,True,955.62055
5213,199.31638,-0.08252,-99.76091,-0.88358,229.10742,-116.85806,Q4,-3.68665,2.16627,12.17419,-6.48725,True,946.70144
5214,200.45051,-0.21932,-104.21011,-0.90055,230.27229,-120.41830,Q3,-0.53425,0.10530,12.77671,5.97582,True,950.14749
5215,201.95462,0.75680,-103.43638,-0.89126,231.75825,-123.73555,Q2,1.01183,1.03233,6.45245,-6.63685,True,958.05493
5216,201.07680,1.01922,-101.00275,-0.89504,230.90628,-122.01252,Q2,-0.92513,0.62049,11.27221,-5.16168,True,954.88262
5217,199.36003,-0.08081,-102.63037,-0.90040,229.19357,-119.10800,Q4,0.03619,-0.69505,15.41359,4.03612,True,945.48496
5218,200.28261,-0.70878,-100.73850,-0.88771,230.07458,-121.12111,Q3,-0.33428,-0.21439,8.85727,2.14271,True,951.04380
5219,199.71081,1.07402,-103.22547,-0.88958,229.51500,-119.74489,Q4,1.27080,1.31163,11.79110,-1.16848,True,946.94132
5220,198.87945,-0.46566,-98.44886,-0.89842,228.71091,-119.37831,Boom!,-1.57371,-0.07809,5.43284,3.77469,True,945.17283
5221,200.65887,0.29667,-98.21132,-0.89452,230.47729,-122.28372,Q3,-1.12504,1.29789,14.45225,2.90824,True,954.18868
5222,201.12668,0.14876,-107.30258,-0.88126,230.91561,-123.14640,Q2,-1.08675,0.59775,12.86458,-1.36689,True,951.98209
5223,199.54662,-0.77412,-99.04608,-0.89447,229.34423,-119.66386,Q4,-1.21204,0.12915,9.51890,5.25977,True,948.21006
5224,200.50221,0.01207,-104.81780,-0.89291,230.30084,-120.33104,Q3,-0.61971,0.05899,11.80995,-0.79112,True,950.10215
5225,199.14755,-0.30177,-98.62729,-0.88902,228.95762,-121.80807,Q4,-1.16258,0.31694,14.48904,3.39059,True,946.42409
5226,200.81623,-0.45217,-98.95864,-0.89095,230.63714,-121.14325,Q3,-2.48175,1.32182,13.92631,-3.68192,True,954.60185
5227,198.62362,-1.29509,-101.47008,-0.88235,228.42929,-118.24613,Boom!,-0.65754,-0.44865,5.81820,4.75672,True,942.38308
5228,200.15647,0.27802,-99.84870,-0.87831,229.93921,-121.41748,Q3,1.53357,-0.71493,9.46919,5.26502,True,950.85801
5229,199.81219,0.91561,-103.80610,-0.89385,229.59771,-123.14724,Q4,0.11475,0.26971,9.13697,-0.22531,True,947.15792
5230,201.51553,-0.24531,-98.33722,-0.89083,231.31679,-122.04945,Q2,0.40836,0.02033,7.79422,3.13412,True,958.40904
5231,201.36471,-0.70114,-102.63883,-0.88191,231.15463,-120.82592,Q2,1.99522,-0.70767,13.24135,-1.17180,True,955.50412
5232,201.50331,0.63195,-103.06031,-0.88398,231.30051,-123.40727,Q2,-1.53505,1.34225,10.80461,-3.86156,True,955.98638
5233,200.88198,0.70161,-99.51177,-0.88283,230.67438,-118.15066,Q3,-1.17472,-0.14481,8.70092,-2.77233,True,954.65400
5234,200.03796,-0.22737,-100.47558,-0.88814,229.84508,-119.71330,Q3,-1.20548,1.02803,11.39301,0.90110,True,949.95199
5235,199.90761,0.08576,-99.35893,-0.90359,229.71621,-118.95866,Q4,1.27523,0.14765,6.80661,-0.68622,True,949.85857
5236,199.27059,-0.61494,-98.23187,-0.88807,229.05805,-122.61389,Q4,-0.06768,0.41070,8.08046,0.90002,True,947.23702
5237,199.17291,-1.34143,-97.02165,-0.89004,228.97699,-120.94595,Q4,1.03746,2.35850,7.54271,-3.27766,True,947.35374
5238,199.67444,-0.37577,-96.10866,-0.87949,229.46117,-119.60867,Q4,-0.95472,1.06421,7.36797,-0.33233,True,950.31786
5239,200.02796,0.00262,-102.94553,-0.89547,229.83176,-120.15254,Q3,-0.24689,1.77846,11.84777,5.60160,True,948.66705
5240,200.57464,0.12074,-100.01253,-0.88435,230.35635,-119.34217,Q3,0.68896,-2.20255,11.12773,0.03473,True,952.86692
5241,200.20422,0.60740,-93.76653,-0.89876,230.03271,-120.13891,Q3,0.20740,0.05206,4.30005,-1.22762,True,954.13784
5242,199.81729,-0.32754,-97.61336,-0.88140,229.60704,-119.16739,Q4,1.20365,-0.42576,10.83345,-0.66876,True,950.27976
5243,199.16929,1.61598,-98.24721,-0.88400,228.95146,-119.19821,Q4,0.86663,-2.29698,15.05500,-0.04845,True,946.72283
5244,199.94214,0.59601,-99.93050,-0.89619,229.75461,-120.73103,Q4,0.99226,0.12821,13.61092,2.72108,True,949.74547
5245,198.55430,-0.15311,-93.21382,-0.88506,228.33219,-118.57243,Boom!,-0.09710,0.89101,11.59458,4.92106,True,946.16458
5246,200.03872,0.43279,-98.47706,-0.88606,229.83779,-121.53336,Q3,1.07408,3.28964,8.10931,0.73478,True,950.95510
5247,199.52080,0.74403,-97.20751,-0.89438,229.34155,-121.16847,Q4,0.46041,-0.93144,9.62464,4.64581,True,949.00024
5248,200.37054,-0.22199,-101.08707,-0.88788,230.16125,-119.94210,Q3,0.49849,0.76709,11.27732,0.45281,True,951.30918
5249,200.97909,0.36195,-98.87982,-0.88396,230.75621,-122.40570,Q3,0.13738,-0.42456,5.32116,1.79752,True,955.45555
5250,200.18210,0.27511,-107.72636,-0.88579,229.97794,-123.14276,Q3,-0.04865,-2.85079,7.07607,5.55692,True,947.04734
5251,200.53572,0.19223,-101.43362,-0.89346,230.35707,-121.39435,Q3,0.79092,-1.11190,11.18307,-1.11461,True,951.96177
5252,199.54272,1.56922,-99.27683,-0.89285,229.32463,-117.98553,Q4,0.72924,-0.77010,10.85184,2.46457,True,948.07520
5253,201.17893,-0.05885,-96.68461,-0.88674,230.97785,-120.37901,Q2,0.05796,0.45843,9.63946,-3.27916,True,957.55235
5254,199.77265,0.49360,-101.31244,-0.88306,229.56125,-122.65808,Q4,1.04968,-1.13222,13.37765,4.74735,True,948.20705
5255,199.89347,-0.20097,-103.56820,-0.87800,229.67295,-119.82145,Q4,-2.09703,1.32786,11.71888,-1.69074,True,947.68326
5256,199.21160,0.20344,-97.08473,-0.88916,228.98314,-121.72139,Q4,2.13687,-0.95723,10.95115,3.84931,True,947.51566
5257,200.21022,-0.08428,-102.20797,-0.88431,230.01222,-119.64698,Q3,0.21636,-1.26618,14.49178,-5.66832,True,949.94709
5258,199.48165,-0.04694,-101.14497,-0.89366,229.30379,-119.72360,Q4,-1.81240,0.45575,10.05492,-5.63476,True,946.83576
5259,198.91058,0.54885,-101.33715,-0.87746,228.66939,-117.72671,Boom!,-0.31103,-0.20615,18.03656,2.26261,True,943.88430
5260,199.03664,-1.77935,-99.17316,-0.90294,228.85080,-122.86449,Q4,-0.23427,-0.06121,10.77898,-0.67969,True,945.59664
5261,198.41636,-0.15109,-99.09776,-0.89615,228.24416,-120.95734,Boom!,-2.51829,3.25593,10.34283,-1.24903,True,942.53292
5262,200.03685,1.90433,-102.89087,-0.89555,229.83501,-124.39397,Q3,-1.82372,-2.67494,13.10419,1.62507,True,948.73880
5263,200.57866,-0.15823,-99.97579,-0.89923,230.37167,-122.66886,Q3,-0.28953,-0.58476,11.82427,2.38648,True,952.90542
5264,202.10113,-1.07621,-95.92243,-0.88854,231.89879,-122.91062,Q1,-0.92636,-1.12142,11.57373,3.56718,True,962.54445
5265,201.65857,0.21100,-106.03096,-0.88523,231.45958,-122.91986,Q2,-0.56232,-1.34779,10.97474,0.36294,True,955.27735
5266,201.08941,-0.30258,-100.15694,-0.89316,230.88173,-121.57640,Q2,-1.31802,0.00107,15.46450,0.11530,True,955.36855
5267,198.92783,-0.80870,-104.93206,-0.88053,228.71195,-121.27493,Boom!,-0.68158,1.15947,4.26526,-2.47742,True,942.17311
5268,199.93290,-0.02648,-100.81523,-0.90290,229.75426,-121.07580,Q4,0.70822,0.74557,11.89600,5.78559,True,949.25688
5269,200.20011,-0.29535,-98.77898,-0.89241,230.02722,-122.17799,Q3,-1.29094,1.17934,10.89238,-6.36457,True,951.61104
5270,199.68269,-0.34056,-102.62690,-0.88891,229.49991,-118.17479,Q4,-1.95327,3.70436,11.24071,0.25287,True,947.10002
5271,200.27426,0.61632,-103.15206,-0.88167,230.05519,-120.40452,Q3,1.98902,1.72849,13.32641,-6.18310,True,949.79529
5272,199.92195,0.40428,-97.78408,-0.88596,229.69284,-119.59700,Q4,-0.77219,0.35436,7.31861,3.63218,True,950.71772
5273,199.10933,0.15442,-94.81763,-0.89503,228.92380,-119.07992,Q4,0.16292,-1.07496,9.63101,4.28335,True,948.13786
5274,199.93639,-0.43579,-101.34166,-0.88801,229.70245,-120.31397,Q4,-0.01862,-1.05421,12.43411,0.11297,True,949.01111
5275,200.82734,0.23686,-101.16916,-0.90407,230.64113,-119.33434,Q3,0.49545,0.20505,7.79414,-4.86421,True,953.55213
5276,200.42404,1.10324,-98.90113,-0.90346,230.24032,-122.37645,Q3,0.27737,0.62076,15.17431,7.14877,True,952.66964
5277,199.67633,0.29090,-94.17305,-0.87953,229.47582,-120.91928,Q4,0.35436,1.47251,13.98854,-0.05868,True,951.29510
5278,198.82905,-0.18454,-97.00481,-0.88758,228.63132,-119.61334,Boom!,-0.25768,-0.66567,12.63460,-2.06324,True,945.64286
5279,200.32882,0.64018,-105.50267,-0.88730,230.12770,-120.57408,Q3,-0.25704,1.66254,5.35246,-0.33665,True,948.89274
5280,199.93185,0.14314,-107.29652,-0.88589,229.72074,-121.50245,Q4,0.04762,0.13618,11.34423,8.52766,True,946.01102
5281,199.78707,0.05251,-101.41795,-0.88794,229.57704,-122.82474,Q4,-0.16517,0.31595,10.90248,0.62566,True,948.22636
5282,200.68081,0.75764,-102.38740,-0.88381,230.45425,-118.32593,Q3,-1.17341,-0.29354,10.28764,5.70699,True,952.21036
5283,199.78603,-0.57469,-106.24825,-0.88075,229.57232,-122.29495,Q4,1.03327,-1.26747,9.99817,-0.50135,True,945.80601
5284,200.22853,-0.85496,-101.66368,-0.89350,230.04925,-121.40689,Q3,-0.42022,2.44338,12.77982,-1.84921,True,950.31083
5285,199.85366,0.29465,-98.98702,-0.88696,229.64101,-121.00931,Q4,0.30072,0.83710,12.19997,-3.18357,True,949.77482
5286,200.94552,0.32721,-99.16168,-0.87631,230.72894,-121.37202,Q3,-2.10161,-3.96524,12.20728,3.99097,True,955.14675
5287,200.45784,-0.35530,-94.28127,-0.89364,230.28436,-119.51735,Q3,0.48465,0.93784,10.97581,-6.60053,True,955.14859
5288,198.58972,-1.96581,-99.33013,-0.88768,228.38832,-120.26959,Boom!,-1.54575,1.02952,11.77647,-5.02322,True,943.28353
5289,200.75323,0.50646,-100.83738,-0.89021,230.52858,-118.18167,Q3,-0.29338,-0.36999,10.17161,2.02688,True,953.34747
5290,199.37368,-0.35872,-97.30135,-0.89186,229.19115,-118.29967,Q4,-1.72736,-0.46904,8.10655,0.05548,True,948.21774
5291,199.86983,0.36491,-97.37037,-0.87988,229.65541,-118.59290,Q4,1.20401,0.68793,11.24038,-0.95395,True,950.66396
5292,199.91012,-0.59400,-106.21304,-0.88370,229.70138,-120.39579,Q4,-0.51543,-0.10443,12.02065,-2.47380,True,946.44408
5293,199.01887,-1.08406,-100.56694,-0.89774,228.84953,-121.25618,Q4,-0.08453,-0.76156,11.21945,1.30480,True,944.81086
5294,200.55843,0.18113,-102.44397,-0.87874,230.34362,-120.20853,Q3,-0.02458,-1.79094,12.99800,-1.71375,True,951.57016
5295,199.64265,-0.53655,-102.09357,-0.88561,229.43949,-119.18948,Q4,-0.78479,-1.15938,8.23617,-1.12946,True,947.16649
5296,200.34299,-0.49411,-94.16279,-0.89383,230.13274,-121.44324,Q3,-0.23890,2.40697,10.74807,3.05747,True,954.63353
5297,199.78746,0.34628,-98.55348,-0.88040,229.57854,-119.05041,Q4,-1.92621,-1.82178,9.18130,-3.34038,True,949.66056
5298,200.90154,-0.06461,-104.54588,-0.90088,230.70719,-123.36181,Q3,-0.39206,-0.04035,11.02189,4.63651,True,952.23475
5299,199.71167,-0.80951,-101.09936,-0.88789,229.52614,-119.40675,Q4,2.29149,-1.20113,7.31248,-2.77358,True,948.00869
5300,198.27313,-0.09332,-105.07609,-0.88782,228.04342,-121.17893,Boom!,-1.38195,-0.73363,11.76417,5.83221,True,938.82763
5301,199.45343,-0.47103,-100.99586,-0.90145,229.26179,-120.40267,Q4,0.13756,0.11695,12.20123,-5.53788,True,946.76920
5302,200.65988,-0.68013,-102.46803,-0.88641,230.45662,-122.04752,Q3,-1.06852,-0.19903,5.10727,-4.34604,True,952.06537
5303,199.22890,-0.21365,-102.65644,-0.90780,229.06001,-121.27688,Q4,-0.62198,-0.13183,9.90473,-2.33865,True,944.81627
5304,200.89907,0.26399,-96.43757,-0.87766,230.68031,-123.09511,Q3,-0.63279,-1.20422,5.48094,-2.60615,True,956.27657
5305,201.70138,-0.20003,-101.64652,-0.87960,231.50163,-123.30370,Q2,-0.69512,-3.84955,11.55364,0.47420,True,957.68364
5306,199.74495,-0.90436,-96.78219,-0.88209,229.50911,-119.66723,Q4,-0.85963,-0.25232,12.05396,-3.87552,True,950.33364
5307,198.91432,0.04446,-105.91291,-0.88195,228.69357,-121.33551,Boom!,-1.43985,-1.18276,9.77981,-3.66534,True,941.61513
5308,200.51414,-0.69303,-96.96531,-0.89372,230.34101,-120.23110,Q3,-0.22552,0.67954,10.41030,-3.44881,True,954.08803
5309,200.21804,0.58288,-99.88792,-0.88423,229.98101,-121.11525,Q3,1.01516,-0.35513,14.65098,7.54306,True,951.14622
5310,199.85314,0.73052,-99.99751,-0.87786,229.63229,-120.45178,Q4,-1.15490,1.78201,15.31507,-0.61805,True,949.26696
5311,198.03810,-1.56860,-100.10216,-0.88580,227.83188,-119.33784,Boom!,-0.25686,0.49807,13.79064,-0.64011,True,940.13943
5312,199.07025,-0.37285,-98.01091,-0.89769,228.86578,-119.98511,Q4,1.61407,-0.12199,9.76720,2.16601,True,946.34577
5313,198.45755,-0.49761,-101.35305,-0.88484,228.23816,-118.32445,Boom!,-0.17947,-0.40514,17.93646,9.97823,True,941.61121
5314,200.43278,0.23805,-99.65407,-0.88307,230.21800,-122.88351,Q3,-0.18211,1.81936,8.86386,-7.05242,True,952.33687
5315,198.94363,-0.96857,-97.63353,-0.90922,228.77454,-120.19814,Boom!,-0.88611,0.15515,13.03679,-7.33687,True,945.90137
5316,200.81874,-0.63604,-101.46347,-0.88512,230.61280,-123.59068,Q3,0.95326,0.54677,11.69821,-2.74931,True,953.36196
5317,200.46924,0.78541,-95.15642,-0.88603,230.27588,-121.22266,Q3,-0.03981,-0.57885,11.62699,-6.67931,True,954.76801
5318,200.04216,0.86996,-98.29689,-0.89865,229.84760,-121.76867,Q3,0.70525,1.34127,7.25248,-0.62729,True,951.06236
5319,200.90557,-0.02364,-101.56904,-0.88092,230.69623,-119.49876,Q3,0.11566,-0.41879,6.16032,5.02458,True,953.74335
5320,199.28067,0.19131,-101.14446,-0.88839,229.06733,-118.00816,Q4,0.84186,-2.33943,5.68695,3.46139,True,945.83113
5321,201.26753,0.48952,-104.14518,-0.88001,231.03498,-122.59384,Q2,-0.38511,-0.18550,9.56598,2.82092,True,954.26505
5322,200.11213,0.26824,-105.68124,-0.89315,229.94228,-120.72490,Q3,-1.28310,0.76645,10.66510,-1.74419,True,947.72001
5323,200.35782,-0.54779,-105.80812,-0.90561,230.18845,-121.87586,Q3,-0.11515,-0.16901,8.62554,0.24388,True,948.88503
5324,198.45940,-0.96786,-97.14248,-0.88510,228.26046,-118.02702,Boom!,-1.15880,0.10028,12.79580,-6.20940,True,943.72574
5325,201.48348,0.98998,-104.75525,-0.88397,231.27839,-124.62125,Q2,-0.33393,-0.75421,9.57354,0.02628,True,955.03977
5326,198.56837,0.29635,-100.60182,-0.89397,228.39512,-119.70923,Boom!,1.26434,-0.04454,11.10477,-0.71203,True,942.54093
5327,198.87305,-0.73031,-99.51866,-0.89233,228.69296,-116.18664,Boom!,-0.98154,-2.38194,9.14018,-3.91739,True,944.60590
5328,200.75404,-0.20779,-97.94091,-0.88922,230.52473,-121.36585,Q3,0.91434,-0.53263,11.36859,3.03964,True,954.79974
5329,198.95741,-1.25394,-95.91903,-0.87693,228.75019,-119.27375,Boom!,-0.82828,0.26512,12.30844,-3.28719,True,946.82754
5330,201.85949,0.03606,-97.21872,-0.89002,231.67677,-122.41686,Q2,-0.06169,-0.49721,12.80157,1.09125,True,960.68810
5331,200.08109,1.47135,-100.93216,-0.89330,229.89988,-117.91374,Q3,-0.21729,0.53193,3.99751,-7.76131,True,949.93937
5332,200.44609,-0.71614,-94.03796,-0.88113,230.23044,-120.89324,Q3,0.84520,1.53474,9.84592,-0.52396,True,955.21148
5333,201.19700,0.29701,-102.47010,-0.89288,230.99537,-122.77470,Q2,-1.50460,1.23917,10.31920,-1.50490,True,954.74995
5334,198.77665,-0.41843,-92.06293,-0.89376,228.59909,-117.51534,Boom!,-0.21806,-0.25717,10.84787,-0.32474,True,947.85180
5335,199.09121,-0.53363,-105.09849,-0.90277,228.91004,-119.05078,Q4,-0.34567,-1.20058,12.13780,3.31130,True,942.90682
5336,201.22570,0.62745,-100.01642,-0.89151,231.00397,-121.77156,Q2,-0.38012,0.30946,13.81730,5.77379,True,956.12029
5337,199.40803,0.55228,-103.86535,-0.88253,229.20806,-121.47491,Q4,0.15775,0.93091,8.56007,3.48425,True,945.10748
5338,199.99709,-0.51068,-102.20651,-0.88850,229.78166,-120.05955,Q4,-1.20681,0.84230,10.35583,0.78715,True,948.88218
5339,199.16158,-0.63485,-98.50739,-0.87858,228.95617,-118.86969,Q4,1.60067,-0.20601,14.32018,-0.73670,True,946.55420
5340,199.63302,-0.18553,-104.22788,-0.88286,229.43686,-120.63862,Q4,-1.10351,-1.20725,9.93022,-2.18305,True,946.05117
5341,198.83461,-0.38275,-100.35320,-0.89079,228.62134,-116.87980,Boom!,1.37809,2.52201,15.88608,-2.81666,True,943.99644
5342,200.57492,0.23230,-106.99994,-0.89019,230.39554,-119.72290,Q3,-3.32330,1.94282,14.49064,-5.54728,True,949.37465
5343,199.71180,-0.17385,-100.52805,-0.88872,229.50056,-119.71848,Q4,-0.12359,-0.53223,17.64119,4.14125,True,948.29495
5344,198.54394,-0.83262,-99.35651,-0.87876,228.32326,-119.45160,Boom!,-0.75711,1.13107,12.16471,-5.90859,True,943.04144
5345,200.41908,0.30069,-102.49205,-0.88469,230.20773,-122.55968,Q3,-1.77179,-2.22800,12.74741,-1.98801,True,950.84937
5346,199.13363,0.83514,-101.10385,-0.88723,228.90759,-121.08794,Q4,-1.16868,-0.35991,7.61052,4.49436,True,945.11621
5347,200.50794,1.00221,-105.64537,-0.88419,230.29155,-121.72688,Q3,-1.01776,-1.78711,10.77618,-1.17711,True,949.71703
5348,200.91580,0.59465,-99.75582,-0.88680,230.72486,-121.58243,Q3,-1.42962,0.80026,8.08927,1.10254,True,954.70110
5349,200.28013,-0.92846,-104.11291,-0.89086,230.10292,-120.97604,Q3,0.99043,-0.87913,12.90428,2.54056,True,949.34419
5350,200.06753,-0.08952,-104.14378,-0.88826,229.87921,-121.33502,Q3,0.32587,-0.19695,12.66982,0.58585,True,948.26576
5351,200.71421,0.26036,-99.90986,-0.90901,230.54390,-122.05824,Q3,0.23812,0.29750,13.05388,1.45725,True,953.61612
5352,201.76637,0.12510,-101.33911,-0.89208,231.56330,-123.38907,Q2,-0.14703,0.34434,11.26936,-5.90578,True,958.16228
5353,200.13179,1.06631,-100.71784,-0.88345,229.91852,-121.19949,Q3,1.27981,-0.71553,12.13313,1.11612,True,950.30003
5354,200.91315,-0.39348,-102.65031,-0.89076,230.72918,-120.38534,Q3,1.32223,-0.63033,8.24410,-2.43646,True,953.24060
5355,198.33973,-0.05296,-100.57686,-0.89287,228.13570,-122.34217,Boom!,0.30739,-0.51144,13.58542,-1.16401,True,941.41022
5356,200.26476,1.44422,-101.27954,-0.88960,230.08061,-121.93774,Q3,-3.47877,2.55921,5.37234,-2.06767,True,950.68401
5357,200.57637,-0.28065,-100.96703,-0.88876,230.36385,-119.40921,Q3,3.71603,2.01310,13.91567,0.56778,True,952.39833
5358,199.30154,-0.09778,-103.77947,-0.88409,229.08532,-118.60700,Q4,2.38955,0.07743,17.85786,2.42551,True,944.61795
5359,200.28529,0.49746,-96.56771,-0.88260,230.08666,-121.66591,Q3,0.12115,2.24661,12.42020,-1.12853,True,953.14259
5360,200.89683,0.92569,-99.48876,-0.89166,230.67644,-120.15115,Q3,-1.62327,0.25051,13.58467,9.65742,True,954.73978
5361,199.15359,0.18569,-99.90301,-0.90305,228.97030,-118.43130,Q4,-0.46363,-0.06655,7.88736,-1.14136,True,945.81642
5362,200.58533,-1.69174,-102.65307,-0.88341,230.37543,-122.75277,Q3,1.73788,-0.60279,14.65632,-7.38183,True,951.60011
5363,199.30313,-1.05076,-93.12827,-0.89060,229.12827,-120.74879,Q4,0.71191,-0.12878,15.32510,-2.05207,True,949.95151
5364,198.31818,-0.15891,-101.67171,-0.88141,228.08686,-119.85276,Boom!,0.34804,-0.45082,10.60067,1.00089,True,940.75502
5365,200.02145,0.26795,-98.69322,-0.90271,229.84869,-120.00097,Q3,0.24361,-1.10894,6.15076,-1.91688,True,950.76063
5366,201.38808,-0.42455,-101.53975,-0.89381,231.20609,-120.48019,Q2,0.12014,-0.29282,13.48468,-2.18436,True,956.17054
5367,199.26772,-0.88408,-97.71620,-0.88667,229.02862,-118.08790,Q4,-0.37664,-0.53976,5.39662,2.77496,True,947.48051
5368,200.71702,0.05246,-98.00153,-0.90366,230.54368,-118.57476,Q3,-0.32784,0.77559,11.34502,1.17660,True,954.58433
5369,199.18761,-0.13317,-97.50484,-0.89125,228.99543,-118.61024,Q4,-0.00216,0.78812,11.47285,-2.47622,True,947.18561
5370,199.65302,-0.37845,-100.42019,-0.89169,229.45333,-121.16586,Q4,-1.17171,-1.36770,9.30410,-0.28437,True,948.05503
5371,200.50972,0.31367,-101.77446,-0.90029,230.31298,-121.66620,Q3,-0.08258,-0.39908,9.84298,5.65277,True,951.66139
5372,200.16438,0.33355,-101.99082,-0.88346,229.95844,-121.05943,Q3,-1.33861,2.87615,13.44358,-3.65386,True,949.82651
5373,199.17959,1.10809,-100.28142,-0.89625,229.01070,-120.93471,Q4,-0.20847,2.76148,7.82363,-2.38684,True,945.75726
5374,200.90564,0.63221,-99.59550,-0.88864,230.67908,-120.32512,Q3,-0.40766,1.21969,9.69458,-1.24076,True,954.73046
5375,200.11647,0.12916,-98.45402,-0.88644,229.92773,-119.07766,Q3,-1.29061,1.51336,10.45578,-0.87096,True,951.35535
5376,197.88876,-1.13482,-94.10890,-0.88971,227.67773,-120.13064,Boom!,0.82427,-0.68777,12.29386,-4.66418,True,942.38934
5377,198.99797,-0.76272,-97.61548,-0.87311,228.78078,-119.41439,Boom!,0.77646,2.32504,15.78995,0.62949,True,946.18213
5378,199.63619,-0.65752,-96.62447,-0.89252,229.46689,-121.80458,Q4,1.61495,-1.04832,11.84202,0.47396,True,949.86869
5379,199.88303,0.54890,-100.63934,-0.89845,229.70441,-121.12959,Q4,-1.19705,0.02090,9.44444,-0.80787,True,949.09548
5380,199.76035,0.21786,-98.66734,-0.89198,229.55819,-121.71256,Q4,1.05401,-1.61550,3.57649,-4.07610,True,949.46806
5381,200.17945,-0.19468,-99.32027,-0.88409,229.96696,-119.56746,Q3,0.49847,-0.21518,8.23396,-1.44443,True,951.23711
5382,201.13016,0.64456,-99.06587,-0.89091,230.93144,-122.92878,Q2,-0.63971,-2.00877,7.22579,6.39069,True,956.11786
